country_id,policy_variant_id,scenario_id,regime_id,requirement_basis,g_ai_required,mfc_required_gross,q_prod_required,historical_total_revenue_class,flags
PER,PBI,high,r1,baseline,1.0127203869979098,3.8320723783871062,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r1,debt_consistent,1.0940194090718172,4.139702935527206,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r1,baseline,2.695776393725822,10.200653990316134,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r1,debt_consistent,2.7770754157997293,10.508284547456231,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r2,baseline,0.0859712738058841,0.3403393234003032,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r2,debt_consistent,0.1636801632598394,0.6479698805404018,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r2,baseline,0.3746743759688113,1.483244553297853,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_ideal_aggregate,high,r2,debt_consistent,0.4523832654227666,1.790875110437952,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r2,baseline,0.5422914422069801,2.1467996733795767,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,GMI:GMI_loaded_aggregate,high,r2,debt_consistent,0.6200003316609354,2.454430230519676,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r2,baseline,0.6548318596730278,2.592319762125323,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,MUT,high,r2,debt_consistent,0.7325407491269832,2.8999503192654217,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r2,baseline,0.9679990557505764,3.8320723783871062,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PBI,high,r2,debt_consistent,1.045707945204532,4.139702935527206,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r2,baseline,2.5767319757202403,10.200653990316134,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,UBI,high,r2,debt_consistent,2.6544408651741955,10.508284547456231,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r3,baseline,0.095218225513035,0.3409626381375696,,fiscally_demanding,frontier_exceeds_one;ai_rent_capture_impossible
PER,PEN,high,r3,debt_consistent,0.1811280364074707,0.6485931952776683,,extreme_or_outside_historical_support,frontier_exceeds_one;ai_rent_capture_impossible
