run_id,model_version,parameter_set_id,dataset_version,country_id,policy_id,requirement_basis,xi,scenario_id,regime_id,endpoint_year,required_revenue_gdp,g_ai_required,mfc_required_gross,t_required_H,tau_ai_required,q_prod_required,q_use_required,aipi_required,exposure_required,existence_condition_pass,impossibility_reason,floor_driven_flag,epsilon_used
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,debt_guardrail,0.05,low,r1,2034,0.01396759761412996,0.08137146976842173,34.81778743095507,15.707382396872703,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,baseline,0.1,low,r1,2034,0.007139318458194525,0.041591750574230556,17.796565976946965,8.166642760206077,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,debt_guardrail,0.1,low,r1,2034,0.014246289877231953,0.08299505599192201,35.512498736607284,16.009819236624686,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,baseline,0.25,low,r1,2034,0.007975395247500495,0.04646250924473136,19.88069989390359,9.103744351977141,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,debt_guardrail,0.25,low,r1,2034,0.015082366666537922,0.08786581466242281,37.59663265356391,16.91468766501289,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,baseline,0.5,low,r1,2034,0.009368856563010446,0.0545804403622327,23.35425642216463,10.656892074338684,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,PEN,debt_guardrail,0.5,low,r1,2034,0.016475827982047872,0.09598374577992416,41.070189181824944,18.414730352176697,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,GMI,baseline,0.0,low,r1,2034,0.04541518137612546,0.26457664091327526,113.20888351569985,47.502832328851675,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,GMI,debt_guardrail,0.0,low,r1,2034,0.05252215279516289,0.30597994633096676,130.92481627536017,54.10976175878687,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,GMI,baseline,0.05,low,r1,2034,0.04750558740859928,0.27675478464094777,118.41975190508059,49.46612819984398,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,GMI,debt_guardrail,0.05,low,r1,2034,0.05461255882763671,0.3181580900586392,136.13568466474092,56.017209921033604,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,GMI,baseline,0.1,low,r1,2034,0.04959599344107309,0.28893292836862017,123.63062029446131,51.41264188211936,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
pilot_per_tierA_baseline_pilot_v2,deterministic-engine-v1,baseline-pilot-v2,v0.1.2-pilot-per,PER,GMI,debt_guardrail,0.1,low,r1,2034,0.05670296486011052,0.3303362337863116,141.3465530541216,57.90886330738292,,,,,,False,frontier_exceeds_one;ai_rent_capture_impossible,False,1e-09
